,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofFloors,PropertyGFATotal,ListOfAllPropertyUseTypes,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,DefaultData,Latitude,Longitude,ZipCode,log_SiteEnergyUse,log_TotalGHGEmissions
4134,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1926,3.0,57620.0,"Office, Parking",Office,50.0,2385395.0,16.63,False,47.61595,-122.34756000000002,98121.0,14.684875706257689,2.869601996409779
4133,2016,NonResidential,Retail Store,7.0,DOWNTOWN,1931,2.0,26270.0,Retail Store,Retail Store,32.0,1560461.75,33.78,False,47.61652,-122.34853999999999,98121.0,14.260492969853756,3.549042508926137
4132,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1954,3.0,33552.0,"Office, Parking",Office,75.0,1696978.75,60.43,False,47.6172,-122.34978999999998,98121.0,14.34436061132254,4.117898315175836
4129,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1908,3.0,28800.0,"Non-Refrigerated Warehouse, Office, Other",Office,50.0,1345025.75,28.81,False,47.61285,-122.34817,98121.0,14.111924459296139,3.39484390768998
4128,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1979,3.0,63990.0,"Office, Parking",Office,51.0,2067352.5,14.63,False,47.60431,-122.33335,98104.0,14.541779844844612,2.749192144433385
4127,2016,NonResidential,Retail Store,7.0,DOWNTOWN,1906,2.0,46800.0,"Office, Retail Store",Retail Store,86.0,1245187.5,8.68,False,47.60427,-122.33385,98104.0,14.03479748204276,2.2700619012884857
4126,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1906,5.0,26840.0,Office,Office,73.0,1989287.0,13.87,False,47.60427,-122.33385,98104.0,14.503287343734216,2.6993457604720636
4125,2016,NonResidential,Mixed Use Property,7.0,DOWNTOWN,1978,2.0,38539.0,"Office, Parking, Retail Store",Retail Store,55.0,2186018.5,15.24,False,47.60427,-122.33385,98104.0,14.597592868081396,2.787477334733532
4145,2016,NonResidential,Other,7.0,DOWNTOWN,1955,2.0,31890.0,Financial Office,Financial Office,73.0,1858224.625,12.95,False,47.61319,-122.33695,98101.0,14.435132625321366,2.6354795082673745
4124,2016,NonResidential,Mixed Use Property,7.0,DOWNTOWN,1903,3.0,28600.0,"Office, Restaurant, Retail Store",Office,,1062722.625,24.25,False,47.60284,-122.33407,98104.0,13.876345628223117,3.228826155721369
4199,2016,NonResidential,Small- and Mid-Sized Office,4.0,NORTHEAST,1989,2.0,20384.0,Office,Office,73.0,1791071.375,13.91,False,47.664609999999996,-122.30142,98105.0,14.39832509061163,2.702032128776647
4202,2016,NonResidential,Retail Store,4.0,NORTHEAST,1956,2.0,54284.0,"Other, Retail Store",Retail Store,73.0,6778694.0,63.61,False,47.662459999999996,-122.29898,98105.0,15.729295163514228,4.168369197570074
4262,2016,NonResidential,Other,4.0,NORTHEAST,1921,3.0,29636.0,"Multifamily Housing, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,,688641.8125,4.8,False,47.66097,-122.3139,98105.0,13.442478001203957,3.923556241241819
4261,2016,NonResidential,Retail Store,4.0,NORTHEAST,1900,3.0,32960.0,Retail Store,Retail Store,71.0,813641.0,5.67,False,47.66033,-122.31348,98105.0,13.609275744802975,3.923556241241819
4253,2016,SPS-District K-12,K-12 School,4.0,NORTHEAST,1958,1.0,38624.0,K-12 School,K-12 School,83.0,1424157.25,38.78,True,47.67365,-122.26293000000001,98115.0,14.169091495397486,3.683364273425826
4252,2016,NonResidential,Mixed Use Property,6.0,BALLARD,1960,4.0,20539.0,"Medical Office, Multifamily Housing, Office, Restaurant, Retail Store",Retail Store,,1678458.75,37.31,False,47.6684,-122.38788000000001,98107.0,14.33338711537089,3.6457109587125576
4251,2016,NonResidential,Mixed Use Property,6.0,BALLARD,1945,1.0,21060.0,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Non-Refrigerated Warehouse,,350264.5938,6.69,False,47.66835,-122.38886000000001,98107.0,14.752005111155329,3.923556241241819
4244,2016,NonResidential,Worship Facility,2.0,SOUTHEAST,1965,2.0,21732.0,Worship Facility,Worship Facility,73.0,860364.1875,23.59,False,47.543620000000004,-122.2667,98118.0,13.66511221472498,3.202339856228101
4240,2016,NonResidential,Worship Facility,4.0,NORTHEAST,1972,1.0,26366.0,"Parking, Worship Facility",Worship Facility,88.0,888031.875,32.22,False,47.66516,-122.2738,98105.0,13.696764042685428,3.503152104185149
4236,2016,NonResidential,K-12 School,7.0,DOWNTOWN,1995,3.0,22860.0,K-12 School,K-12 School,43.0,931148.625,6.49,False,47.61687,-122.33533,98101.0,13.744175257631762,3.923556241241819
4235,2016,NonResidential,K-12 School,7.0,DOWNTOWN,1957,2.0,21600.0,K-12 School,K-12 School,72.0,1261536.75,38.87,False,47.61718,-122.33653999999999,98121.0,14.04784197130834,3.6856241613932634
4234,2016,NonResidential,University,7.0,DOWNTOWN,1910,3.0,28800.0,College/University,College/University,,717056.375,8.45,False,47.61679,-122.33618999999999,98121.0,13.482911137300757,2.2460147415056513
4201,2016,NonResidential,Retail Store,4.0,NORTHEAST,1956,2.0,39265.0,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Retail Store,,5238803.0,47.12,False,47.662459999999996,-122.29898,98105.0,15.471603785970727,3.873697891106478
4230,2016,NonResidential,Residence Hall,4.0,NORTHEAST,1930,3.0,20960.0,Residence Hall/Dormitory,Residence Hall/Dormitory,,1500309.75,64.51,False,47.661590000000004,-122.30441,98105.0,14.221182811283054,4.182202802743785
4227,2016,NonResidential,Mixed Use Property,2.0,SOUTHEAST,1990,2.0,47560.0,"Distribution Center, Non-Refrigerated Warehouse, Office",Distribution Center,80.0,1132489.625,33.23,False,47.572559999999996,-122.29265,98144.0,13.939929858159367,3.533102452542094
4223,2016,NonResidential,Worship Facility,6.0,Northwest,1948,2.0,21393.0,Worship Facility,Worship Facility,57.0,845961.375,32.64,False,47.67491,-122.33316,98103.0,13.64823016360409,3.5157158351047473
4222,2016,NonResidential,Worship Facility,6.0,Northwest,1910,2.0,23931.0,Worship Facility,Worship Facility,88.0,496477.3125,18.66,False,47.67572,-122.3285,98115.0,14.752005111155329,2.9785861147190205
4215,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1978,5.0,43506.0,"Office, Parking",Office,51.0,3460275.5,99.15,False,47.61524,-122.33519,98121.0,15.056859057135808,4.606669062111827
4214,2016,NonResidential,Hotel,7.0,DOWNTOWN,1960,7.0,61180.0,Hotel,Hotel,73.0,3993913.25,126.3,False,47.617979999999996,-122.33973999999999,98121.0,15.200282323022863,4.846546505563361
4213,2016,NonResidential,Other,7.0,DOWNTOWN,1927,4.0,32356.0,"Bank Branch, Financial Office",Financial Office,81.0,1857154.75,74.92,False,47.613620000000004,-122.33958999999999,98121.0,14.434556708654092,4.3296801543016725
4208,2016,NonResidential,Restaurant,7.0,DOWNTOWN,1923,3.0,33600.0,"Office, Restaurant",Restaurant,,4475650.0,101.99,False,47.61521,-122.33747,98101.0,15.314162373970987,4.63463189613771
4207,2016,NonResidential,Hotel,4.0,NORTHEAST,1961,2.0,24100.0,Hotel,Hotel,91.0,1587454.75,46.57,False,47.66355,-122.30123,98105.0,14.277643135344748,3.8622023104441903
4204,2016,NonResidential,Retail Store,4.0,NORTHEAST,1997,1.0,63153.0,"Non-Refrigerated Warehouse, Other, Retail Store",Retail Store,,4644178.0,47.66,False,47.662459999999996,-122.29898,98105.0,15.351125165415416,3.8848573373553763
4203,2016,NonResidential,Retail Store,4.0,NORTHEAST,1956,1.0,23409.0,"Other, Retail Store",Retail Store,67.0,2545405.0,28.41,False,47.662459999999996,-122.29898,98105.0,14.749800723730674,3.3813347525659037
4228,2016,NonResidential,Senior Care Community,3.0,EAST,2006,6.0,62334.0,"Bank Branch, Parking, Senior Care Community",Senior Care Community,100.0,1076733.25,34.98,False,47.60897,-122.32507,98104.0,13.889443175458553,3.582963228522387
4263,2016,NonResidential,Hotel,4.0,NORTHEAST,1930,3.0,20571.0,Hotel,Hotel,72.0,716279.6875,4.99,False,47.66023,-122.31581000000001,98105.0,13.481827390770418,3.923556241241819
4123,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1902,3.0,23563.0,"Office, Restaurant",Office,67.0,883197.6875,6.16,False,47.60237,-122.33365,98104.0,13.691305468430494,3.923556241241819
4120,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1929,2.0,20028.0,Office,Office,95.0,511797.4063,14.22,False,47.6026,-122.33232,98104.0,14.752005111155329,2.7226103524335397
4024,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1979,1.0,30004.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,369291.5,2.57,False,47.51104,-122.28245,98118.0,14.752005111155329,3.923556241241819
4023,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1981,1.0,30375.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,73.0,345866.6875,2.41,False,47.51127,-122.281,98118.0,14.752005111155329,3.923556241241819
4022,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1969,1.0,37351.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,73.0,2559461.75,77.04,False,47.51018,-122.28192,98118.0,14.755307931150115,4.357221515754911
4021,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1979,1.0,26380.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,509124.0,3.58,False,47.51399,-122.27946000000001,98118.0,14.752005111155329,3.923556241241819
4020,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1967,1.0,48001.0,Distribution Center,Distribution Center,49.0,2143650.75,86.46,False,47.51127,-122.281,98118.0,14.57802135794233,4.471181545984774
4016,2016,SPS-District K-12,K-12 School,1.0,SOUTHWEST,1954,2.0,51489.0,K-12 School,K-12 School,93.0,1984067.625,70.76,True,47.5773,-122.4074,98116.0,14.500660155442471,4.27332721775054
4009,2016,NonResidential,Worship Facility,6.0,NORTHWEST,1922,2.0,21022.0,Worship Facility,Worship Facility,54.0,945245.625,43.84,False,47.685759999999995,-122.35481000000001,98103.0,13.759201151262806,3.8031005982039594
4003,2016,NonResidential,Small- and Mid-Sized Office,3.0,CENTRAL,1910,3.0,38460.0,Office,Office,69.0,1950713.25,36.02,False,47.60191,-122.31438,98122.0,14.483706145526318,3.6114583071453517
4001,2016,Campus,Other,2.0,GREATER DUWAMISH,1994,1.0,22800.0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,,2222097.5,101.5,False,47.541340000000005,-122.30528999999999,98155.0,14.613962577632135,4.629862798578463
4000,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,2001,1.0,46340.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,73.0,2564004.0,17.87,False,47.554359999999996,-122.33631000000001,98134.0,14.757081047098799,2.9375733593804587
4027,2016,NonResidential,Other,4.0,NORTHEAST,1928,3.0,39971.0,"Office, Other, Retail Store, Swimming Pool",Other,,10960107.0,49.58,False,47.68541,-122.27096999999999,98115.0,16.20977269345019,6.033254073418364
3998,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1965,1.0,27800.0,Distribution Center,Distribution Center,73.0,1224186.25,24.39,False,47.541129999999995,-122.32633,98108.0,14.017787712379995,3.234355395716587
3996,2016,NonResidential,Mixed Use Property,2.0,GREATER DUWAMISH,1962,1.0,44700.0,"Non-Refrigerated Warehouse, Office, Other",Office,,2042771.0,30.52,False,47.54437,-122.30863000000001,98108.0,14.529818266984579,3.4506222649896783
3992,2016,SPS-District K-12,K-12 School,5.0,NORTHEAST,1955,1.0,46732.0,K-12 School,K-12 School,87.0,2331952.75,89.08,True,47.690540000000006,-122.29705,98115.0,14.66221699349427,4.50069816439138
3991,2016,NonResidential,Worship Facility,4.0,NORTHEAST,1957,2.0,22220.0,Worship Facility,Worship Facility,90.0,778355.8125,31.74,False,47.67738,-122.28996000000001,98115.0,13.564940325914932,3.4885975719429885
3984,2016,NonResidential,Low-Rise Multifamily,4.0,LAKE UNION,2000,3.0,93079.0,Multifamily Housing,Multifamily Housing,32.0,1997181.5,25.6,False,47.648590000000006,-122.33311,98103.0,14.507247995303029,3.2809112157876537
3981,2016,NonResidential,Large Office,4.0,NORTHEAST,1960,3.0,113944.0,Office,Office,73.0,2551022.25,128.73,False,47.661809999999996,-122.31231000000001,98105.0,16.699203674412267,4.865455367582921
3980,2016,NonResidential,Mixed Use Property,2.0,GREATER DUWAMISH,1921,3.0,66138.0,"Manufacturing/Industrial Plant, Office, Parking, Retail Store",Office,73.0,7070998.5,49.29,False,47.58718,-122.33466999999999,98134.0,15.77151239987502,3.9178062501838733
3979,2016,NonResidential,Other,2.0,GREATER DUWAMISH,2008,2.0,51856.0,"Automobile Dealership, Office",Automobile Dealership,,1938613.125,13.51,False,47.59394,-122.32451999999999,98134.0,14.477483907200007,2.6748380668960965
3978,2016,NonResidential,Supermarket / Grocery Store,3.0,EAST,1996,3.0,119190.0,Supermarket/Grocery Store,Supermarket/Grocery Store,71.0,10077532.0,267.0,False,47.61318,-122.32122,98122.0,16.12581904858978,5.5909869805108565
3977,2016,SPS-District K-12,K-12 School,1.0,SOUTHWEST,1950,1.0,61183.0,K-12 School,K-12 School,92.0,2424724.25,95.54,True,47.5795,-122.38723,98116.0,14.701228776965836,4.569957430232347
3976,2016,NonResidential,Warehouse,5.0,NORTH,1987,4.0,80360.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,96.0,686019.1875,16.27,False,47.70799,-122.30185,98125.0,13.438662334117597,2.848970892158587
3997,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1976,1.0,44100.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,73.0,1618916.375,11.29,False,47.54137,-122.33051,98108.0,14.297268196768211,2.5087859235779435
4122,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1900,7.0,23622.0,"Office, Restaurant",Office,100.0,552007.5,9.95,False,47.602470000000004,-122.33372,98104.0,13.2213187236914,2.3933394562625097
4029,2016,NonResidential,Worship Facility,6.0,BALLARD,1914,2.0,33589.0,Worship Facility,Worship Facility,90.0,509836.1875,21.93,False,47.68164,-122.3753,98117.0,14.752005111155329,3.132446096869813
4033,2016,NonResidential,Small- and Mid-Sized Office,6.0,BALLARD,1978,2.0,28492.0,Office,Office,73.0,1896298.875,37.78,False,47.67528,-122.40836000000002,98107.0,14.455415111210657,3.6579046498145056
4116,2016,NonResidential,Retail Store,4.0,NORTHEAST,2003,2.0,49965.0,"Other, Retail Store",Retail Store,82.0,3377209.75,29.54,False,47.662459999999996,-122.29898,98105.0,15.032560704882684,3.4190372997904865
4115,2016,NonResidential,Retail Store,4.0,NORTHEAST,1956,2.0,25862.0,"Other, Retail Store",Retail Store,73.0,4801472.0,154.17,False,47.662459999999996,-122.29898,98105.0,15.384433303801618,5.044521290095393
4113,2016,NonResidential,Retail Store,4.0,NORTHEAST,1996,1.0,25735.0,Retail Store,Retail Store,82.0,1169394.875,18.1,False,47.6646,-122.29932,98105.0,13.971997827267511,2.9496883350525844
4110,2016,NonResidential,University,7.0,DOWNTOWN,1928,3.0,21600.0,College/University,College/University,,323739.4063,6.33,False,47.61789,-122.33573,98121.0,14.752005111155329,3.923556241241819
4108,2016,NonResidential,University,7.0,DOWNTOWN,1992,2.0,28923.0,College/University,College/University,,439311.9063,15.27,False,47.61741,-122.33491000000001,98121.0,14.752005111155329,2.7893229212309465
4090,2016,NonResidential,Worship Facility,1.0,SOUTHWEST,1949,2.0,21364.0,"K-12 School, Worship Facility",Worship Facility,86.0,965651.125,43.8,False,47.56633,-122.38725,98116.0,13.7805589292886,3.8022081394209395
4086,2016,NonResidential,Other,5.0,NORTHWEST,2002,1.0,29924.0,Other - Education,Other - Education,,0.0,0.0,False,47.72777,-122.34503000000001,98133.0,14.752005111155329,3.923556241241819
4085,2016,NonResidential,Retail Store,5.0,NORTHWEST,1968,1.0,48139.0,Retail Store,Retail Store,98.0,859236.625,24.02,False,47.72736,-122.34579,98133.0,13.66380079251352,3.219675505038765
4082,2016,NonResidential,Worship Facility,1.0,SOUTHWEST,1926,2.0,22128.0,Worship Facility,Worship Facility,94.0,608359.6875,25.24,False,47.573840000000004,-122.41181999999999,98116.0,13.318523221073114,3.267284964075888
4076,2016,NonResidential,Worship Facility,7.0,DOWNTOWN,1948,2.0,20920.0,Worship Facility,Worship Facility,73.0,1042108.5,42.19,False,47.61636,-122.35094,98121.0,13.856757582146624,3.7656089869726097
4032,2016,NonResidential,Small- and Mid-Sized Office,6.0,BALLARD,1979,3.0,43500.0,Office,Office,46.0,3220635.25,22.65,False,47.66587,-122.38476000000001,98107.0,14.985089491169335,3.1633631149379418
4075,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1942,3.0,64630.0,Office,Office,96.0,1408291.375,9.82,False,47.61683,-122.35176000000001,98121.0,14.15788844684215,2.3813962734183356
4071,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1917,2.0,21600.0,"Office, Other - Lodging/Residential",Office,,1636649.125,29.62,False,47.614020000000004,-122.35016,98121.0,14.308162104126875,3.4216533902295376
4070,2016,NonResidential,Restaurant,7.0,DOWNTOWN,1955,2.0,31020.0,Restaurant,Restaurant,,4970047.0,207.6,False,47.61468,-122.34925,98121.0,15.41894005597386,5.340418542566672
4066,2016,NonResidential,Other,6.0,NORTHWEST,1917,2.0,28072.0,Social/Meeting Hall,Social/Meeting Hall,,1362523.0,63.48,False,47.67713,-122.35398,98013.0,14.124849420043299,4.166355098198372
4065,2016,SPS-District K-12,K-12 School,6.0,NORTHWEST,1930,2.0,47602.0,K-12 School,K-12 School,78.0,2249592.5,83.59,True,47.68636,-122.3423,98103.0,14.626260091191748,4.437816056315923
4056,2016,Nonresidential COS,Other,4.0,NORTH,1923,2.0,21462.0,"Office, Other",Other,,1114384.625,7.77,False,47.68339,-122.31947,98115.0,13.923813802046517,2.1713368063840917
4055,2016,NonResidential,Retail Store,3.0,DOWNTOWN,1917,2.0,147545.0,Retail Store,Retail Store,69.0,6787070.0,169.75,False,47.596920000000004,-122.31543,98144.0,15.730530036806956,5.140200498450899
4053,2016,SPS-District K-12,K-12 School,3.0,CENTRAL,1925,2.0,37327.0,K-12 School,K-12 School,92.0,1967476.375,71.06,True,47.60842,-122.30093000000001,98122.0,14.492262759842902,4.277499105319947
4037,2016,NonResidential,Laboratory,7.0,DOWNTOWN,1946,2.0,44588.0,Laboratory,Laboratory,,7251589.0,50.55,False,47.615970000000004,-122.33086000000002,98101.0,15.796731313130687,3.942552210462969
4035,2016,NonResidential,Restaurant,6.0,BALLARD,1977,3.0,22719.0,"Parking, Restaurant",Restaurant,,1358519.0,9.47,False,47.67398,-122.40765,98107.0,14.121906429860156,2.3485140248824456
4034,2016,NonResidential,Small- and Mid-Sized Office,6.0,BALLARD,1963,3.0,22325.0,"Medical Office, Office, Other, Other - Services, Parking, Retail Store",Office,,1401315.875,9.77,False,47.6744,-122.40735,98107.0,14.15292297747501,2.3767644911682972
4072,2016,NonResidential,Small- and Mid-Sized Office,7.0,DOWNTOWN,1974,5.0,61825.0,"Bank Branch, Office",Office,59.0,4322873.0,141.2,False,47.6158,-122.35126000000001,98121.0,15.279431016798911,4.95723451736914
4272,2016,NonResidential,Worship Facility,4.0,NORTHEAST,1926,2.0,47992.0,"Other, Worship Facility",Worship Facility,73.0,3040195.5,118.37,False,47.659259999999996,-122.31241000000001,98105.0,14.927432709451343,4.782227913106947
4274,2016,NonResidential,Residence Hall,4.0,NORTHEAST,1993,3.0,28572.0,"Parking, Residence Hall/Dormitory",Residence Hall/Dormitory,73.0,2717863.25,89.57,False,47.657109999999996,-122.31409,98105.0,14.81535692763358,4.506123032386857
4292,2016,NonResidential,Residence Hall,3.0,EAST,1982,2.0,115775.0,"Office, Residence Hall/Dormitory",Residence Hall/Dormitory,94.0,2882489.75,20.09,False,47.60817,-122.32654,98104.0,14.874165322100254,3.0487989944906833
4463,2016,NonResidential,Senior Care Community,2.0,SOUTHEAST,1966,2.0,48882.0,"Parking, Senior Care Community",Senior Care Community,51.0,6782435.0,235.26,False,47.55387,-122.27875,98118.0,15.729846887422049,5.464932893520374
4462,2016,SPS-District K-12,K-12 School,2.0,SOUTHEAST,1925,1.0,33105.0,K-12 School,K-12 School,79.0,1725336.25,69.77,True,47.55818,-122.28712,98118.0,14.360933096584922,4.259435182087693
4460,2016,SPS-District K-12,K-12 School,7.0,MAGNOLIA / QUEEN ANNE,1925,1.0,48789.0,K-12 School,K-12 School,94.0,1298307.625,29.41,False,47.63796,-122.34897,98109.0,14.07657291762906,3.4147715016892732
4459,2016,NonResidential,Worship Facility,2.0,SOUTHEAST,1954,2.0,27876.0,Worship Facility,Worship Facility,69.0,1829981.375,68.97,False,47.51042,-122.26276999999999,98178.0,14.419816893623683,4.248066578757805
4456,2016,NonResidential,K-12 School,6.0,NORTHWEST,1922,3.0,28820.0,K-12 School,K-12 School,43.0,2595783.5,106.45,False,47.68642,-122.35707,98103.0,14.769399341033747,4.67702562308852
4455,2016,NonResidential,Small- and Mid-Sized Office,6.0,NORTHWEST,1960,1.0,20678.0,Office,Office,98.0,770333.0,32.63,False,47.68602,-122.35673999999999,98103.0,13.554579466014257,3.515418525752178
4451,2016,NonResidential,K-12 School,4.0,NORTHEAST,1986,1.0,23190.0,K-12 School,K-12 School,79.0,1705515.25,68.14,False,47.67485,-122.29283999999998,98115.0,14.3493784087931,4.236133434493478
4450,2016,NonResidential,Worship Facility,4.0,NORTHEAST,1930,2.0,25521.0,Worship Facility,Worship Facility,82.0,605186.3125,15.47,False,47.67485,-122.29283999999998,98115.0,13.313293296532503,2.8015405441895487
4449,2016,NonResidential,Senior Care Community,6.0,BALLARD,1966,2.0,34636.0,"Parking, Senior Care Community",Senior Care Community,73.0,12148720.0,49.58,False,47.69875,-122.36725,98117.0,16.312734454720108,6.177736623646287
4446,2016,NonResidential,Small- and Mid-Sized Office,4.0,LAKE UNION,1900,2.0,20500.0,Office,Office,48.0,1326178.125,11.27,False,47.64866,-122.34508999999998,98103.0,14.097812527331554,2.50715725872282
4464,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1977,1.0,22320.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,62.0,439065.9063,3.06,False,47.553740000000005,-122.32498000000001,98108.0,14.752005111155329,3.923556241241819
4445,2016,NonResidential,Large Office,4.0,LAKE UNION,2013,5.0,206126.0,"Office, Other, Parking, Restaurant",Office,98.0,4489661.0,72.26,False,47.64868,-122.34253999999999,98103.0,15.317287978488439,4.294014757350668
4436,2016,NonResidential,Large Office,4.0,LAKE UNION,1985,5.0,137738.0,"Office, Other, Parking",Office,62.0,4704936.5,32.8,False,47.6465,-122.3252,98102.0,15.364123047172686,3.520460802488973
4434,2016,NonResidential,Small- and Mid-Sized Office,4.0,LAKE UNION,1961,3.0,29392.0,"Office, Parking",Office,91.0,755618.1875,6.18,False,47.64428,-122.32627,98102.0,13.535292808013915,3.923556241241819
4433,2016,NonResidential,Small- and Mid-Sized Office,4.0,LAKE UNION,1957,2.0,21183.0,"Office, Parking",Office,99.0,361542.0938,2.52,False,47.64243,-122.32618000000001,98104.0,14.752005111155329,3.923556241241819
4432,2016,SPS-District K-12,K-12 School,4.0,LAKE UNION,1999,3.0,95501.0,K-12 School,K-12 School,88.0,3009967.0,62.94,True,47.642520000000005,-122.32418,98102.0,14.91744000543931,4.157945143631696
4421,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1956,1.0,27000.0,Distribution Center,Distribution Center,61.0,651293.3125,18.85,False,47.54365,-122.30785,98108.0,13.386716911961434,2.9882040071331994
4413,2016,NonResidential,Worship Facility,7.0,MAGNOLIA / QUEEN ANNE,1963,2.0,24227.0,Worship Facility,Worship Facility,55.0,1086678.125,47.59,False,47.63159,-122.35838999999999,98119.0,13.898636929332987,3.883417748417812
4411,2016,NonResidential,K-12 School,7.0,MAGNOLIA / QUEEN ANNE,1922,3.0,32691.0,K-12 School,K-12 School,99.0,971990.3125,29.82,False,47.63111,-122.35813999999999,98112.0,13.787102145645433,3.42816382989197
4400,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1938,1.0,30545.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,73.0,1577040.875,61.53,False,47.553020000000004,-122.33605,98134.0,14.271061419175387,4.1356464415792065
4399,2016,NonResidential,Self-Storage Facility,5.0,NORTH,1988,2.0,50368.0,Self-Storage Facility,Self-Storage Facility,,753275.1875,28.58,False,47.72356,-122.29378,98125.0,13.532187222402163,3.3870984572826535
4398,2016,NonResidential,Other,5.0,NORTH,1976,2.0,38787.0,"Automobile Dealership, Parking",Automobile Dealership,,3204685.5,67.52,False,47.72599,-122.29314,98125.0,14.980124827639983,4.2271256734559195
4444,2016,NonResidential,Residence Hall,4.0,LAKE UNION,1988,3.0,21118.0,Residence Hall/Dormitory,Residence Hall/Dormitory,49.0,1361427.75,39.5,False,47.65014,-122.34423999999999,98103.0,14.124045257739805,3.7013019741124933
4394,2016,NonResidential,Worship Facility,7.0,MAGNOLIA / QUEEN ANNE,1947,2.0,22612.0,Worship Facility,Worship Facility,87.0,731321.8125,31.6,False,47.63927,-122.4032,98199.0,13.50261024522075,3.484312288372662
4465,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1976,1.0,47105.0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,,10234721.0,49.58,False,47.55297,-122.32472,98108.0,16.141296615008592,5.855702096093982
4467,2016,NonResidential,Small- and Mid-Sized Office,2.0,GREATER DUWAMISH,1970,2.0,28304.0,Office,Office,67.0,1269367.5,8.85,False,47.55196,-122.32518,98108.0,14.054030090673445,2.2874714551839976
4503,2016,NonResidential,Retail Store,6.0,LAKE UNION,1906,3.0,27480.0,"Office, Retail Store",Retail Store,88.0,1215156.25,8.47,False,47.65019,-122.35013000000001,98103.0,14.010384050250552,2.248128907197987
4502,2016,NonResidential,Retail Store,6.0,LAKE UNION,1911,2.0,20516.0,"Hotel, Retail Store",Retail Store,98.0,1021796.625,42.04,False,47.65115,-122.35023999999999,98103.0,13.83707401154652,3.762129915853529
4501,2016,NonResidential,Small- and Mid-Sized Office,6.0,LAKE UNION,2001,5.0,33740.0,"Office, Parking, Retail Store",Office,79.0,1291405.25,9.0,False,47.651140000000005,-122.34953999999999,98103.0,14.071242298871635,2.302585092994046
4499,2016,NonResidential,Mixed Use Property,6.0,LAKE UNION,2001,3.0,41827.0,"Multifamily Housing, Office, Other - Mall, Parking, Restaurant",Multifamily Housing,,4193371.0,110.17,False,47.6502,-122.34958999999999,98103.0,15.249015741511638,4.711060561245524
4498,2016,NonResidential,Warehouse,6.0,LAKE UNION,1927,2.0,33840.0,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,,2227638.25,60.88,False,47.64965,-122.34913,98103.0,14.616452950402362,4.125197025704866
4496,2016,NonResidential,Small- and Mid-Sized Office,3.0,EAST,1946,3.0,22667.0,Office,Office,73.0,3767135.0,148.55,False,47.61063,-122.32741000000001,98101.0,15.141825589022215,5.007630785075957
4495,2016,NonResidential,Other,3.0,EAST,1920,3.0,30971.0,Other,Other,,2823184.0,94.85,False,47.611090000000004,-122.32721000000001,98101.0,14.853376238209218,4.562784469491653
